Brand,Model,Fuel_Type,Transmission,Body_Type,Color,Price_INR,Engine_Size,Horsepower,Top_Speed,Customisable_Interiors,Mileage_kmpl,Units_Sold,Profitability
Kia,KIA225,Diesel,Manual,SUV,Silver,4120000.0,2.0,188,214,No,19.7,311,1
Mahindra,MAH108,Diesel,Manual,Sedan,Grey,2844000.0,2.2,134,216,No,13.1,52,1
Toyota,TOY768,Petrol,Automatic,Coupe,White,2444000.0,2.1,249,183,Yes,16.6,490,1
Ford,FOR532,Petrol,Manual,Coupe,Grey,1542000.0,1.6,160,215,No,14.1,262,1
Tata,TAT750,Electric,Manual,Sedan,White,1197000.0,2.0,116,140,Yes,33.6,461,1
Maruti Suzuki,MAR865,Petrol,Manual,SUV,Black,1983000.0,1.0,108,176,Yes,12.7,551,1
Audi,AUD327,Hybrid,Manual,Hatchback,Black,9069000.0,3.3,367,231,No,30.0,253,1
Mercedes,MER162,Petrol,Automatic,Coupe,Grey,9316000.0,3.6,323,248,Yes,13.4,576,1
Mercedes,MER997,Petrol,Manual,Coupe,Green,8923000.0,3.6,367,261,No,19.9,193,1
Audi,AUD484,Hybrid,Manual,Hatchback,Black,13314000.0,3.1,388,191,No,23.8,122,0
Honda,HON578,Diesel,Manual,Pickup,Grey,4032000.0,2.3,217,186,No,14.7,163,1
Hyundai,HYU541,Petrol,Automatic,Hatchback,Blue,3461000.0,1.7,125,180,Yes,14.1,114,1
Honda,HON888,Diesel,Automatic,Sedan,Silver,4780000.0,2.5,228,151,Yes,16.6,538,1
Toyota,TOY598,Petrol,Manual,Sedan,White,4342000.0,2.5,204,169,No,12.7,60,0
Tata,TAT146,Diesel,Manual,SUV,Black,1998000.0,1.2,118,177,No,14.0,364,1
Maruti Suzuki,MAR384,Hybrid,Manual,Hatchback,Blue,1264000.0,1.9,117,146,No,23.2,892,1
Maruti Suzuki,MAR263,Petrol,Automatic,Pickup,White,1027000.0,1.7,63,122,No,15.1,640,1
Audi,AUD408,Petrol,Manual,Hatchback,Green,9405000.0,2.9,312,202,No,13.5,51,0
Mercedes,MER343,Petrol,Automatic,Pickup,White,13403000.0,5.0,245,227,Yes,17.7,30,0
Toyota,TOY311,Hybrid,Manual,Pickup,Grey,3071000.0,1.4,198,145,No,26.0,276,1
Maruti Suzuki,MAR483,Diesel,Manual,Hatchback,Silver,1883000.0,1.0,110,147,No,13.7,702,1
Mercedes,MER838,Petrol,Manual,Pickup,White,7536000.0,4.9,199,193,No,14.8,322,1
Toyota,TOY855,Petrol,Manual,Hatchback,Silver,1658000.0,1.9,128,157,No,15.3,727,1
Ford,FOR423,Diesel,Manual,Pickup,Green,3267000.0,1.7,148,171,Yes,19.8,179,1
Mercedes,MER369,Diesel,Automatic,SUV,Green,13489000.0,4.3,411,239,Yes,14.9,66,0
Mercedes,MER742,Diesel,Manual,Sedan,Grey,11706000.0,2.9,196,229,No,12.1,30,0
Hyundai,HYU407,Petrol,Manual,Hatchback,Grey,3712000.0,3.0,138,204,No,14.4,412,1
Ford,FOR984,Diesel,Manual,Hatchback,Green,3086000.0,2.9,200,218,Yes,13.8,512,1
Ford,FOR833,Petrol,Manual,Hatchback,Green,4099000.0,1.6,210,185,No,14.2,590,1
Hyundai,HYU485,Petrol,Manual,Pickup,White,2834000.0,2.0,182,211,No,16.6,598,1
Toyota,TOY781,Petrol,Manual,Hatchback,Grey,1487000.0,1.7,168,164,Yes,13.5,741,1
Mahindra,MAH656,Petrol,Automatic,SUV,Green,2721000.0,1.9,131,177,No,13.1,209,1
Ford,FOR557,Petrol,Automatic,Sedan,Blue,4331000.0,3.1,212,149,Yes,17.2,397,1
Audi,AUD604,Petrol,Automatic,Coupe,Red,16332000.0,3.7,354,255,Yes,16.2,264,1
Toyota,TOY589,Diesel,Automatic,Hatchback,Green,1607000.0,2.2,136,183,Yes,13.1,351,1
Honda,HON755,Diesel,Manual,Coupe,Grey,3620000.0,3.0,116,187,No,13.2,461,1
BMW,BMW207,Petrol,Manual,Coupe,Red,10495000.0,2.3,355,304,Yes,18.6,408,1
Honda,HON399,Petrol,Manual,Pickup,Green,2785000.0,1.4,107,143,Yes,14.1,389,1
Ford,FOR493,Hybrid,Manual,Coupe,Silver,2988000.0,3.4,187,238,Yes,27.1,257,1
Tata,TAT273,Diesel,Manual,SUV,Silver,781000.0,1.7,76,158,Yes,14.7,548,1
Mercedes,MER276,Petrol,Manual,Hatchback,Black,6742000.0,4.1,375,238,No,19.8,175,1
Maruti Suzuki,MAR265,Diesel,Manual,Sedan,Blue,2118000.0,1.1,109,158,Yes,17.2,652,1
Kia,KIA906,Hybrid,Manual,Pickup,Silver,4891000.0,3.3,160,143,Yes,23.6,219,1
Mahindra,MAH550,Petrol,Manual,SUV,Black,4158000.0,2.8,163,144,No,15.4,416,1
Honda,HON725,Petrol,Automatic,SUV,Silver,3266000.0,1.9,174,145,Yes,19.8,441,1
Mahindra,MAH730,Petrol,Automatic,Sedan,Blue,2474000.0,2.3,146,194,No,17.3,151,1
Tata,TAT524,Electric,Manual,Sedan,Silver,1060000.0,1.1,99,122,No,34.0,638,1
Hyundai,HYU601,Hybrid,Manual,Hatchback,Black,4470000.0,3.2,161,176,Yes,20.8,699,1
Audi,AUD745,Diesel,Automatic,Coupe,White,9204000.0,3.3,406,305,Yes,13.9,329,1
Audi,AUD748,Petrol,Manual,Coupe,Black,10159000.0,2.6,207,309,No,18.6,218,1
Honda,HON661,Diesel,Manual,Sedan,White,2361000.0,2.5,104,200,Yes,16.7,626,1
Mahindra,MAH359,Petrol,Manual,Pickup,Grey,1741000.0,1.6,119,144,No,16.7,314,1
Audi,AUD561,Petrol,Automatic,Pickup,Silver,14171000.0,3.0,274,221,No,14.2,161,0
Mahindra,MAH379,Petrol,Automatic,Coupe,Grey,1657000.0,2.9,190,220,No,17.9,141,1
Toyota,TOY201,Diesel,Manual,Hatchback,Grey,2127000.0,1.5,110,194,No,18.9,494,1
Ford,FOR646,Hybrid,Automatic,Hatchback,Black,4284000.0,2.6,119,148,No,28.1,630,1
Tata,TAT547,Petrol,Automatic,Sedan,Silver,1965000.0,1.7,110,123,Yes,18.0,686,1
Mahindra,MAH319,Diesel,Automatic,Hatchback,White,3963000.0,1.9,192,165,Yes,19.7,311,1
Honda,HON502,Hybrid,Manual,Hatchback,Green,1945000.0,2.8,118,158,Yes,24.9,380,1
Toyota,TOY621,Petrol,Manual,Pickup,Blue,3688000.0,1.7,113,200,Yes,16.0,214,1
Toyota,TOY916,Hybrid,Automatic,Pickup,White,2056000.0,2.8,184,200,No,23.1,501,1
BMW,BMW916,Petrol,Automatic,Coupe,White,11992000.0,3.2,445,235,No,14.4,380,1
Hyundai,HYU761,Hybrid,Manual,Hatchback,Silver,2364000.0,3.3,132,211,No,21.0,256,1
Maruti Suzuki,MAR983,Diesel,Manual,Hatchback,Silver,1706000.0,1.9,70,178,No,15.6,622,1
Audi,AUD500,Hybrid,Manual,Pickup,Black,8192000.0,2.6,262,186,Yes,21.4,307,1
Mahindra,MAH371,Hybrid,Manual,Hatchback,Black,1833000.0,2.2,217,151,Yes,21.3,128,1
Toyota,TOY434,Petrol,Manual,Pickup,White,1733000.0,1.6,237,205,No,14.8,481,1
Kia,KIA212,Hybrid,Manual,SUV,Grey,3592000.0,2.4,198,194,No,26.3,495,1
Tata,TAT474,Petrol,Manual,Coupe,Red,1640000.0,1.8,119,129,No,17.5,483,1
Mahindra,MAH924,Diesel,Manual,Pickup,Green,4270000.0,3.5,247,194,Yes,13.9,272,1
Toyota,TOY253,Petrol,Manual,SUV,Black,4174000.0,3.3,151,190,Yes,15.4,420,1
BMW,BMW701,Petrol,Automatic,SUV,Blue,11019000.0,2.9,385,245,No,19.5,269,1
Mercedes,MER187,Petrol,Manual,Pickup,Silver,12102000.0,2.8,198,198,Yes,19.3,182,1
Audi,AUD449,Petrol,Manual,SUV,Silver,13247000.0,4.2,249,230,Yes,12.2,467,1
Tata,TAT620,Petrol,Automatic,Pickup,Black,846000.0,1.8,74,159,No,15.2,286,1
Mercedes,MER893,Petrol,Manual,Pickup,Blue,10018000.0,2.3,184,243,No,14.2,97,0
Kia,KIA677,Diesel,Manual,Sedan,Black,4147000.0,3.4,236,180,Yes,18.4,223,1
Ford,FOR415,Petrol,Manual,SUV,Red,2235000.0,3.4,244,153,No,14.4,307,1
Honda,HON142,Diesel,Manual,Sedan,Red,3561000.0,2.1,104,167,Yes,19.9,375,1
BMW,BMW674,Petrol,Manual,SUV,Black,11794000.0,3.2,224,249,Yes,18.6,199,1
Mahindra,MAH395,Diesel,Automatic,Hatchback,Silver,1491000.0,1.5,182,214,Yes,16.0,274,1
Honda,HON237,Petrol,Automatic,Coupe,Grey,4122000.0,2.2,203,231,Yes,13.4,654,1
Mercedes,MER863,Diesel,Automatic,Coupe,Silver,6472000.0,3.1,324,319,No,15.8,30,0
Toyota,TOY360,Diesel,Manual,Pickup,Red,4099000.0,2.2,217,187,Yes,19.1,659,1
Honda,HON959,Diesel,Automatic,Hatchback,Silver,3117000.0,2.2,113,147,Yes,12.1,228,1
Honda,HON914,Hybrid,Automatic,Sedan,Green,3624000.0,1.7,123,198,No,23.2,261,1
Toyota,TOY913,Petrol,Manual,Hatchback,Silver,5097000.0,3.2,228,172,No,18.1,403,1
Toyota,TOY338,Petrol,Manual,Hatchback,Grey,1490000.0,1.2,93,186,Yes,15.6,364,1
Maruti Suzuki,MAR266,Diesel,Automatic,Coupe,Black,1308000.0,1.7,86,163,Yes,13.9,601,1
Toyota,TOY381,Petrol,Automatic,Sedan,Black,3854000.0,2.6,123,158,No,17.0,353,1
Mahindra,MAH478,Hybrid,Manual,SUV,Blue,2520000.0,3.2,197,175,No,24.9,480,1
Kia,KIA106,Petrol,Manual,Pickup,Black,2081000.0,2.6,147,219,Yes,15.8,765,1
Tata,TAT349,Electric,Manual,Coupe,Silver,2161000.0,1.8,87,163,No,33.8,410,1
Hyundai,HYU846,Petrol,Manual,Coupe,Black,2698000.0,1.6,164,197,No,19.3,605,1
Toyota,TOY726,Diesel,Manual,Pickup,Green,3228000.0,2.7,176,150,Yes,15.0,379,1
Audi,AUD818,Diesel,Manual,Coupe,Black,7130000.0,3.9,300,293,Yes,13.8,201,1
Tata,TAT907,Petrol,Automatic,Pickup,Grey,2143000.0,1.7,85,151,No,12.7,326,1
Audi,AUD474,Hybrid,Automatic,Pickup,Grey,17177000.0,4.0,257,221,Yes,21.1,61,0
Toyota,TOY327,Electric,Automatic,Hatchback,Blue,4028000.0,3.0,197,189,No,38.4,509,1
Ford,FOR232,Petrol,Automatic,SUV,Red,1548000.0,2.0,129,219,No,15.1,484,1
Maruti Suzuki,MAR313,Petrol,Manual,SUV,Grey,882000.0,1.2,76,144,Yes,13.9,769,1
Kia,KIA858,Hybrid,Automatic,Coupe,Grey,1773000.0,3.2,244,203,Yes,23.4,305,1
Maruti Suzuki,MAR463,Diesel,Automatic,Coupe,Red,893000.0,1.8,96,122,Yes,17.0,640,1
Toyota,TOY302,Petrol,Manual,Hatchback,Green,2420000.0,2.0,213,204,Yes,15.2,381,1
Tata,TAT298,Petrol,Manual,SUV,Red,1906000.0,1.5,113,174,No,12.7,588,1
Tata,TAT663,Petrol,Manual,Coupe,White,2251000.0,1.8,107,132,No,18.4,430,1
Mercedes,MER932,Diesel,Manual,Coupe,Grey,13506000.0,2.1,220,264,No,16.6,315,1
Ford,FOR885,Hybrid,Manual,Hatchback,Silver,3274000.0,1.2,243,143,No,21.4,355,1
Mahindra,MAH247,Diesel,Manual,Hatchback,Grey,4727000.0,2.7,221,141,No,16.3,258,1
Hyundai,HYU195,Petrol,Manual,Sedan,Green,2628000.0,2.3,101,194,No,16.0,536,1
Hyundai,HYU292,Diesel,Manual,Hatchback,Grey,1870000.0,2.7,117,209,No,16.9,788,1
Audi,AUD686,Diesel,Automatic,SUV,Silver,8603000.0,4.9,319,185,Yes,17.0,365,1
BMW,BMW785,Diesel,Automatic,SUV,Silver,17198000.0,4.9,315,211,Yes,18.0,156,0
Ford,FOR472,Petrol,Manual,Sedan,Grey,1901000.0,2.5,177,147,Yes,15.3,437,1
Tata,TAT111,Hybrid,Manual,SUV,Silver,798000.0,1.7,66,157,No,23.6,444,1
Audi,AUD218,Diesel,Automatic,Coupe,Green,14462000.0,2.7,352,228,No,17.7,289,1
Mercedes,MER598,Petrol,Automatic,Pickup,Grey,6603000.0,3.3,223,229,Yes,18.1,353,1
Honda,HON920,Electric,Manual,Sedan,Red,1881000.0,2.4,220,214,Yes,32.7,457,1
Tata,TAT303,Petrol,Manual,Sedan,Black,1282000.0,1.8,89,148,Yes,15.9,595,1
Ford,FOR544,Petrol,Manual,Hatchback,Blue,4318000.0,3.1,154,166,No,15.9,124,1
Mahindra,MAH336,Petrol,Automatic,Sedan,Grey,3753000.0,2.3,143,148,Yes,13.9,362,1
Maruti Suzuki,MAR870,Diesel,Manual,SUV,Green,2022000.0,1.3,70,147,No,14.5,592,1
Honda,HON724,Diesel,Manual,Pickup,White,3095000.0,2.5,147,175,Yes,19.7,429,1
Toyota,TOY291,Diesel,Manual,SUV,Blue,2329000.0,1.8,128,176,Yes,18.1,499,1
Tata,TAT248,Petrol,Automatic,SUV,Green,632000.0,1.4,106,140,Yes,16.5,360,1
Mahindra,MAH253,Petrol,Automatic,Sedan,Red,2040000.0,2.9,98,208,No,13.6,248,1
Audi,AUD327,Petrol,Manual,Coupe,Silver,14966000.0,3.0,424,215,No,13.4,380,1
Kia,KIA306,Diesel,Automatic,Sedan,Grey,2493000.0,1.4,121,215,Yes,19.8,452,1
Tata,TAT141,Petrol,Manual,Hatchback,Silver,1463000.0,1.3,102,159,Yes,19.9,470,1
Mahindra,MAH305,Hybrid,Manual,Sedan,Grey,2171000.0,2.7,98,149,No,20.0,307,1
Maruti Suzuki,MAR864,Petrol,Manual,Coupe,Blue,1018000.0,1.2,77,142,No,18.1,823,1
Toyota,TOY651,Petrol,Manual,Hatchback,White,2514000.0,1.4,92,148,No,15.3,428,1
Hyundai,HYU434,Petrol,Manual,SUV,Black,3794000.0,2.3,147,148,Yes,19.0,638,1
Hyundai,HYU372,Petrol,Manual,Pickup,Blue,3542000.0,1.6,171,178,Yes,17.0,566,1
Mercedes,MER646,Petrol,Manual,Hatchback,Green,9528000.0,2.2,196,193,No,12.3,292,1
Tata,TAT775,Petrol,Manual,Pickup,Silver,1797000.0,1.7,68,170,No,13.2,343,1
Tata,TAT448,Diesel,Automatic,Coupe,Black,1164000.0,1.3,89,144,Yes,19.9,375,1
Hyundai,HYU689,Petrol,Automatic,SUV,Black,1339000.0,1.5,98,190,No,12.4,556,1
Kia,KIA321,Petrol,Manual,Pickup,Grey,2941000.0,2.5,117,155,No,14.6,538,1
BMW,BMW664,Petrol,Manual,SUV,Silver,10618000.0,2.6,211,247,No,12.2,337,1
Ford,FOR714,Diesel,Manual,Hatchback,Green,1992000.0,1.5,113,195,Yes,17.1,442,1
Tata,TAT478,Petrol,Manual,SUV,Green,1995000.0,1.9,101,129,No,13.9,436,1
Mercedes,MER588,Petrol,Manual,Sedan,Blue,6859000.0,4.1,288,244,Yes,17.2,274,1
Audi,AUD644,Petrol,Manual,Sedan,Green,7256000.0,4.8,249,203,Yes,15.2,249,1
Hyundai,HYU348,Petrol,Automatic,Sedan,Silver,1729000.0,2.1,146,201,No,18.4,451,1
Audi,AUD346,Petrol,Automatic,Sedan,Silver,7122000.0,3.1,280,190,Yes,18.4,114,1
Tata,TAT565,Petrol,Automatic,Pickup,Grey,1136000.0,1.1,97,127,Yes,19.9,590,1
Honda,HON143,Petrol,Manual,SUV,Black,3795000.0,2.1,182,212,No,16.4,386,1
Honda,HON581,Hybrid,Manual,Coupe,White,4306000.0,2.7,194,240,Yes,28.9,280,1
Maruti Suzuki,MAR550,Petrol,Manual,Pickup,Green,1982000.0,1.1,92,164,No,18.1,429,1
Mahindra,MAH432,Petrol,Manual,Coupe,Red,3850000.0,2.9,103,212,Yes,13.4,354,1
Maruti Suzuki,MAR529,Diesel,Manual,Coupe,Blue,1055000.0,1.0,84,152,Yes,17.0,745,1
Maruti Suzuki,MAR525,Hybrid,Automatic,SUV,Red,919000.0,1.1,111,129,No,29.7,670,1
BMW,BMW684,Hybrid,Manual,Hatchback,Green,17372000.0,3.5,444,186,No,23.0,41,0
Audi,AUD313,Diesel,Manual,Sedan,White,14969000.0,2.2,328,221,Yes,17.2,442,1
Audi,AUD937,Petrol,Manual,Sedan,Blue,9196000.0,3.1,407,193,Yes,18.6,479,1
Honda,HON198,Petrol,Manual,Pickup,Red,3426000.0,1.7,181,209,Yes,15.5,504,1
Kia,KIA124,Diesel,Automatic,Coupe,Grey,4065000.0,2.2,112,207,Yes,19.6,470,1
Honda,HON860,Hybrid,Automatic,Hatchback,Grey,3691000.0,2.0,103,197,No,23.1,391,1
Toyota,TOY717,Petrol,Manual,Hatchback,Black,3780000.0,2.2,167,202,Yes,15.1,89,1
Toyota,TOY391,Hybrid,Manual,Sedan,Silver,2732000.0,2.4,219,168,No,25.2,257,1
Audi,AUD495,Diesel,Manual,Coupe,White,12105000.0,2.8,254,312,No,17.8,528,1
Ford,FOR156,Diesel,Manual,Hatchback,Black,1582000.0,2.6,171,183,Yes,14.9,495,1
Honda,HON119,Hybrid,Automatic,Hatchback,Silver,1693000.0,1.6,242,172,No,24.7,496,1
Ford,FOR218,Petrol,Automatic,SUV,Green,2960000.0,1.8,209,153,No,13.5,617,1
Mahindra,MAH291,Electric,Manual,Pickup,Green,2593000.0,1.9,129,191,Yes,34.8,253,1
Tata,TAT771,Petrol,Automatic,Sedan,Blue,719000.0,1.3,118,155,No,17.7,684,1
Toyota,TOY995,Petrol,Manual,Pickup,White,1359000.0,2.4,96,185,No,19.4,406,1
Toyota,TOY708,Diesel,Manual,Pickup,Silver,3275000.0,3.4,197,145,No,15.7,474,1
Ford,FOR971,Diesel,Automatic,Sedan,Red,2156000.0,2.3,162,186,No,14.9,352,1
Ford,FOR384,Petrol,Automatic,Pickup,Silver,4042000.0,2.7,144,214,No,19.3,160,1
Honda,HON714,Electric,Automatic,Sedan,Blue,1937000.0,1.3,208,206,No,39.5,484,1
Maruti Suzuki,MAR362,Petrol,Manual,SUV,Grey,1325000.0,1.0,74,147,Yes,17.0,735,1
Honda,HON808,Petrol,Manual,Sedan,Grey,3229000.0,2.9,134,185,No,12.7,676,1
Mahindra,MAH954,Petrol,Automatic,Coupe,Red,3894000.0,3.5,134,214,Yes,14.6,221,1
Toyota,TOY870,Diesel,Automatic,Coupe,Silver,3157000.0,3.2,199,241,Yes,13.6,351,1
Audi,AUD408,Petrol,Manual,SUV,Silver,10451000.0,3.5,433,183,No,14.8,361,1
Toyota,TOY460,Petrol,Automatic,Hatchback,Green,3750000.0,2.1,121,173,No,15.1,421,1
Kia,KIA270,Petrol,Automatic,SUV,Blue,3364000.0,3.5,164,144,No,14.1,384,1
Tata,TAT820,Petrol,Manual,Pickup,Red,1295000.0,1.2,116,166,No,14.1,738,1
Audi,AUD479,Petrol,Manual,Hatchback,Grey,18434000.0,4.6,319,234,No,16.5,347,1
Mercedes,MER504,Petrol,Automatic,Pickup,Green,9938000.0,2.3,214,217,Yes,14.2,212,1
Toyota,TOY749,Diesel,Automatic,Hatchback,Black,3457000.0,3.4,167,145,No,16.4,336,1
Kia,KIA642,Petrol,Manual,SUV,Red,4495000.0,3.5,158,165,No,19.3,417,1
Hyundai,HYU552,Petrol,Manual,Pickup,Black,2309000.0,1.3,145,161,No,17.5,368,1
Mercedes,MER783,Diesel,Automatic,Hatchback,Grey,17081000.0,2.8,399,183,No,16.3,305,1
Mercedes,MER180,Diesel,Manual,Coupe,White,17621000.0,3.9,441,285,No,19.4,378,1
Tata,TAT550,Hybrid,Automatic,Hatchback,Green,1358000.0,1.1,91,127,No,25.9,850,1
Kia,KIA366,Hybrid,Automatic,Pickup,Black,1353000.0,1.6,168,216,Yes,23.8,299,1
Toyota,TOY164,Petrol,Manual,Coupe,Red,2939000.0,2.8,186,200,Yes,15.3,351,1
Tata,TAT953,Petrol,Manual,Hatchback,White,622000.0,1.2,106,132,No,12.6,359,1
Kia,KIA521,Diesel,Manual,Coupe,Grey,2323000.0,1.2,103,236,Yes,18.2,299,1
Hyundai,HYU682,Diesel,Automatic,Coupe,Silver,4377000.0,3.1,217,215,No,13.9,570,1
Toyota,TOY858,Diesel,Automatic,Sedan,Black,4635000.0,2.9,246,152,Yes,13.8,494,1
Audi,AUD141,Diesel,Automatic,Pickup,Grey,8030000.0,2.2,449,181,Yes,18.7,156,1
Honda,HON858,Hybrid,Manual,Coupe,Red,2808000.0,3.1,178,243,No,29.3,569,1
Toyota,TOY477,Diesel,Manual,Coupe,Blue,4237000.0,2.3,187,193,Yes,18.4,223,1
BMW,BMW490,Hybrid,Manual,SUV,Red,16038000.0,2.8,313,186,No,25.6,74,0
Kia,KIA474,Hybrid,Automatic,Sedan,Red,2709000.0,2.0,173,186,No,20.1,351,1
Hyundai,HYU980,Electric,Automatic,Coupe,Blue,3886000.0,2.8,148,183,Yes,36.3,401,1
Tata,TAT271,Diesel,Manual,Coupe,Silver,1451000.0,1.2,81,161,Yes,16.5,416,1
Maruti Suzuki,MAR551,Diesel,Automatic,SUV,Red,1210000.0,1.4,93,120,No,12.6,669,1
Hyundai,HYU503,Petrol,Manual,Coupe,Red,2246000.0,2.1,181,241,Yes,19.5,583,1
BMW,BMW984,Hybrid,Manual,SUV,Black,13511000.0,2.3,360,208,No,24.7,215,1
Ford,FOR413,Diesel,Automatic,Sedan,Black,2458000.0,2.1,226,199,Yes,14.2,565,1
Tata,TAT850,Petrol,Automatic,Coupe,Green,789000.0,1.3,115,154,Yes,16.3,243,1
Tata,TAT930,Petrol,Automatic,Pickup,Silver,1847000.0,1.5,67,127,Yes,16.3,684,1
Ford,FOR436,Diesel,Automatic,Sedan,White,4397000.0,1.9,229,201,Yes,14.0,223,1
Toyota,TOY505,Diesel,Manual,Coupe,Grey,2708000.0,2.4,206,187,Yes,15.3,496,1
Ford,FOR529,Diesel,Automatic,Pickup,Grey,3119000.0,2.4,220,153,No,18.5,429,1
Mahindra,MAH162,Petrol,Manual,Pickup,Red,3270000.0,2.1,112,193,Yes,16.2,575,1
BMW,BMW728,Hybrid,Manual,Hatchback,Blue,13946000.0,3.0,424,221,No,20.9,487,1
Tata,TAT182,Hybrid,Automatic,Sedan,White,1943000.0,1.5,113,136,Yes,24.1,453,1
Honda,HON279,Petrol,Automatic,Sedan,Red,4790000.0,3.3,199,208,No,12.7,389,1
Honda,HON952,Petrol,Manual,Sedan,White,1844000.0,1.8,156,160,Yes,14.6,572,1
Hyundai,HYU818,Petrol,Automatic,SUV,Silver,1793000.0,1.9,181,175,No,14.8,619,1
Ford,FOR172,Hybrid,Automatic,Hatchback,Grey,3793000.0,2.0,209,152,No,21.3,393,1
Toyota,TOY971,Hybrid,Automatic,Pickup,Green,2606000.0,3.1,129,145,No,21.3,454,1
BMW,BMW135,Hybrid,Manual,Coupe,Blue,8978000.0,3.7,322,278,No,22.3,395,1
Kia,KIA161,Diesel,Manual,Pickup,White,4044000.0,1.9,201,141,No,15.0,441,1
Audi,AUD406,Petrol,Automatic,Sedan,White,6747000.0,4.4,238,227,Yes,18.4,30,0
Toyota,TOY252,Hybrid,Manual,Sedan,Blue,3458000.0,2.9,195,168,Yes,28.1,489,1
Kia,KIA470,Diesel,Automatic,Sedan,White,3506000.0,2.1,138,176,Yes,18.5,91,1
Maruti Suzuki,MAR359,Petrol,Automatic,Pickup,Silver,2132000.0,1.5,99,174,Yes,12.8,714,1
Honda,HON554,Hybrid,Automatic,SUV,Red,4295000.0,3.2,156,147,Yes,24.4,302,1
Audi,AUD683,Hybrid,Manual,Pickup,Black,8608000.0,2.9,388,185,Yes,28.3,536,1
Mercedes,MER206,Petrol,Manual,SUV,Grey,5920000.0,3.0,204,247,Yes,18.5,30,0
Mahindra,MAH752,Petrol,Manual,Hatchback,Green,2875000.0,1.7,239,167,Yes,13.3,398,1
Honda,HON262,Petrol,Manual,Hatchback,Grey,1468000.0,1.7,240,153,Yes,12.9,463,1
Hyundai,HYU347,Diesel,Manual,Pickup,Black,3489000.0,3.2,166,219,Yes,17.4,308,1
Ford,FOR709,Petrol,Manual,Sedan,White,2773000.0,1.9,103,140,No,15.6,245,1
Toyota,TOY897,Diesel,Manual,Sedan,Silver,4441000.0,2.5,249,162,No,14.2,355,1
Ford,FOR301,Petrol,Automatic,Pickup,Red,2657000.0,3.0,234,218,No,13.9,304,1
Maruti Suzuki,MAR496,Petrol,Manual,SUV,White,1906000.0,1.3,66,172,Yes,17.1,562,1
Tata,TAT486,Petrol,Manual,Hatchback,Green,1084000.0,1.7,87,179,Yes,12.4,319,1
Mahindra,MAH466,Petrol,Manual,SUV,Blue,2526000.0,2.3,170,165,No,17.8,361,1
Honda,HON885,Diesel,Automatic,Coupe,Red,3291000.0,3.1,138,207,No,14.5,503,1
Mahindra,MAH666,Petrol,Automatic,Coupe,Red,2975000.0,1.9,243,201,Yes,12.8,196,1
Hyundai,HYU848,Diesel,Manual,Coupe,Grey,1648000.0,1.7,164,210,No,18.4,556,1
Toyota,TOY413,Petrol,Automatic,Coupe,Grey,3551000.0,2.2,143,202,No,18.2,383,1
Mahindra,MAH165,Petrol,Automatic,Hatchback,Red,1859000.0,1.7,239,208,Yes,17.7,516,1
Hyundai,HYU217,Diesel,Automatic,Sedan,Blue,3194000.0,2.4,246,217,No,13.7,471,1
BMW,BMW856,Hybrid,Automatic,Pickup,Green,8484000.0,4.0,289,245,Yes,20.9,330,1
Tata,TAT507,Petrol,Manual,SUV,Silver,1548000.0,1.9,114,129,Yes,14.9,338,1
Tata,TAT147,Diesel,Automatic,SUV,Green,2227000.0,1.9,70,127,No,12.7,556,1
BMW,BMW460,Petrol,Automatic,Pickup,Blue,14827000.0,2.6,292,211,Yes,16.8,413,1
Tata,TAT978,Hybrid,Automatic,SUV,Red,1107000.0,1.9,98,124,No,29.1,278,1
Mercedes,MER154,Petrol,Manual,SUV,Blue,15205000.0,2.2,323,201,No,15.1,245,1
Maruti Suzuki,MAR652,Hybrid,Manual,SUV,Blue,2076000.0,1.5,64,157,Yes,23.4,411,1
Maruti Suzuki,MAR683,Diesel,Manual,Pickup,Red,1908000.0,1.4,71,131,No,18.2,731,1
Tata,TAT960,Diesel,Automatic,SUV,Black,898000.0,1.3,87,176,No,19.5,384,1
Hyundai,HYU591,Diesel,Automatic,Coupe,White,1873000.0,2.0,113,215,No,15.7,524,1
Maruti Suzuki,MAR980,Diesel,Manual,Pickup,Black,2051000.0,1.8,60,139,Yes,15.4,239,1
Honda,HON445,Petrol,Automatic,Pickup,Black,1824000.0,1.7,96,191,No,14.1,512,1
Mahindra,MAH692,Petrol,Manual,Sedan,Grey,3132000.0,2.2,246,156,Yes,13.7,353,1
Audi,AUD478,Petrol,Manual,Pickup,Black,8172000.0,2.5,282,243,Yes,16.9,352,1
Mahindra,MAH807,Hybrid,Manual,Pickup,Red,1500000.0,1.7,180,189,Yes,20.4,279,1
Maruti Suzuki,MAR381,Petrol,Manual,Pickup,Black,1284000.0,1.6,101,158,Yes,14.6,576,1
Mahindra,MAH401,Diesel,Manual,SUV,White,2050000.0,3.4,166,165,Yes,18.1,170,1
Ford,FOR115,Diesel,Manual,Hatchback,Grey,2993000.0,1.9,219,209,No,17.4,362,1
Kia,KIA578,Hybrid,Manual,Coupe,Silver,3255000.0,1.5,126,241,No,20.2,261,1
Toyota,TOY379,Hybrid,Manual,SUV,Red,3706000.0,2.3,161,140,No,28.2,492,1
Hyundai,HYU274,Diesel,Manual,Pickup,Silver,3989000.0,2.8,242,182,No,15.2,230,1
